time_stamp,sender_avg_rtt_value,sender_pacing_rate,sender_cwnd_rate,sender_avg_retransmission_timeout_value,sender_byte_ack,sender_seg_out,sender_retrans,sender_ssthresh_value,sender_segs_in,sender_avg_send_value,sender_unacked_value,sender_send_buffer_value,sender_avg_dsack_dups_value,sender_avg_reord_seen,sender_rchar,sender_wchar,sender_syscr,sender_syscw,sender_read_bytes_io,sender_write_bytes_io,sender_num_threads,sender_vsize,sender_rss,sender_cpu_usage_percentage,sender_mem_usage_percentage,sender_tcp_rcv_buffer_min,sender_tcp_rcv_buffer_default,sender_tcp_rcv_buffer_max,sender_tcp_snd_buffer_min,sender_tcp_snd_buffer_default,sender_tcp_snd_buffer_max,sender_req_waittime,sender_req_active,sender_read_bytes,sender_write_bytes,sender_ost_setattr,sender_ost_read,sender_ost_write,sender_ost_get_info,sender_ost_connect,sender_ost_punch,sender_ost_statfs,sender_ost_sync,sender_ost_quotactl,sender_ldlm_cancel,sender_obd_ping,sender_pending_read_pages,sender_read_RPCs_in_flight,sender_avg_waittime_md,sender_inflight_md,sender_req_waittime_md,sender_req_active_md,sender_mds_getattr_md,sender_mds_getattr_lock_md,sender_mds_close_md,sender_mds_readpage_md,sender_ldlm_cancel_md,sender_obd_ping_md,sender_close_md,sender_create_md,sender_intent_lock_md,sender_setattr_md,sender_read_page_md,sender_unlink_md,sender_system_cpu_percent,sender_system_memory_percent,sender_nic_send_bytes,sender_nic_receive_bytes,sender_remote_ost_read_bytes,sender_remote_ost_write_bytes,sender_dtn_lustre_read_bytes,sender_dtn_lustre_write_bytes,receiver_avg_rtt_value,receiver_pacing_rate,receiver_cwnd_rate,receiver_avg_retransmission_timeout_value,receiver_byte_ack,receiver_seg_out,receiver_retrans,receiver_ssthresh_value,receiver_segs_in,receiver_avg_send_value,receiver_unacked_value,receiver_send_buffer_value,receiver_avg_dsack_dups_value,receiver_avg_reord_seen,receiver_rchar,receiver_wchar,receiver_syscr,receiver_syscw,receiver_read_bytes_io,receiver_write_bytes_io,receiver_num_threads,receiver_vsize,receiver_rss,receiver_cpu_usage_percentage,receiver_mem_usage_percentage,receiver_tcp_rcv_buffer_min,receiver_tcp_rcv_buffer_default,receiver_tcp_rcv_buffer_max,receiver_tcp_snd_buffer_min,receiver_tcp_snd_buffer_default,receiver_tcp_snd_buffer_max,receiver_req_waittime,receiver_req_active,receiver_read_bytes,receiver_write_bytes,receiver_ost_setattr,receiver_ost_read,receiver_ost_write,receiver_ost_get_info,receiver_ost_connect,receiver_ost_punch,receiver_ost_statfs,receiver_ost_sync,receiver_ost_quotactl,receiver_ldlm_cancel,receiver_obd_ping,receiver_pending_read_pages,receiver_read_RPCs_in_flight,receiver_avg_waittime_md,receiver_inflight_md,receiver_req_waittime_md,receiver_req_active_md,receiver_mds_getattr_md,receiver_mds_getattr_lock_md,receiver_mds_close_md,receiver_mds_readpage_md,receiver_ldlm_cancel_md,receiver_obd_ping_md,receiver_close_md,receiver_create_md,receiver_intent_lock_md,receiver_setattr_md,receiver_read_page_md,receiver_unlink_md,receiver_system_cpu_percent,receiver_system_memory_percent,receiver_nic_send_bytes,receiver_nic_receive_bytes,receiver_remote_ost_read_bytes,receiver_remote_ost_write_bytes,receiver_dtn_lustre_read_bytes,receiver_dtn_lustre_write_bytes,through_put,label_value
1674265032.838129,4.625,1086.8,217.0,205.0,32.18787384033203,23310.0,0.0,117.0,7237.0,543.5,136.0,1565288,0,0,936609171,185,7699,13,1044766720,40960,18,36704067584,33444,3.0,0.0811022219739006,4096,87380,6291456,4096,16384,4194304,215657.0,20.0,33554432.0,0.0,0.0,215657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.7,56140,41475396,37748736.0,0.0,33947648.0,0.0,0.0,0.0,10.0,6627.0,0.0,7252.0,0.0,0,23231.0,0.0,0,0,0,0,1123524,929600852,532,124790,46256128,929714176,19,36841304064,36672,20.0,0.0889301723545892,4096,87380,6291456,4096,16384,4194304,117274.0,8.0,0.0,33553824.0,0.0,0.0,117274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.7,35096116,43438,0.0,33553824.0,0.0,34508736.0,0.2511009573936462,36
1674265033.839156,4.877,1030.9,217.0,205.0,32.385345458984375,23400.0,0.0,117.0,7190.0,515.4,84.0,1750632,0,0,970687891,185,7959,13,1078321152,40960,18,36704067584,33444,4.0,0.0811022219739006,4096,87380,6291456,4096,16384,4194304,213678.0,20.0,33554432.0,0.0,0.0,213678.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.7,57328,35096088,41943040.0,0.0,34996224.0,0.0,0.0,0.0,10.0,6627.0,0.0,7203.0,0.0,0,23400.0,0.0,0,0,0,0,1123524,963402964,532,129200,46256128,963518464,19,36841304064,36672,22.0,0.0889301723545892,4096,87380,6291456,4096,16384,4194304,117324.0,9.0,0.0,33554432.0,0.0,0.0,117324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,1.7,39483462,46390,0.0,33554432.0,0.0,34252440.0,0.2523092627525329,36
1674265034.840194,4.561,1102.1,217.0,205.0,32.26934814453125,23400.0,0.0,117.0,8132.0,551.1,116.0,1666648,0,0,1004504467,185,8217,13,1111875584,45056,18,36704067584,33444,3.0,0.0811022219739006,4096,87380,6291456,4096,16384,4194304,213592.0,20.0,33554432.0,0.0,0.0,213592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.7,51112,35095890,33554432.0,0.0,34078720.0,0.0,0.0,0.0,10.0,6627.0,0.0,8075.0,0.0,0,23400.0,0.0,0,0,0,0,1123524,997236932,532,133712,46256128,997351424,19,36841304064,36672,22.0,0.0889301723545892,4096,87380,6291456,4096,16384,4194304,130024.0,10.0,0.0,36905400.0,0.0,0.0,130024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,1.7,34216278,42276,0.0,32711096.0,0.0,34439232.0,0.2509930729866028,36
1674265035.841217,4.569,1105.3,218.0,205.0,31.969688415527344,23175.0,0.0,117.0,7253.0,552.7,140.0,1440760,0,0,1037796755,185,8471,13,1145430016,45056,18,36704067584,33444,3.0,0.0811022219739006,4096,87380,6291456,4096,16384,4194304,214412.0,20.0,33554432.0,0.0,0.0,214412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.7,53260,35095950,33554432.0,0.0,33816576.0,0.0,0.0,0.0,10.0,6627.0,0.0,7461.0,0.0,0,23085.0,0.0,0,0,0,0,1123524,1030700212,532,138395,46256128,1030819840,19,36841304064,36672,21.0,0.0889301723545892,4096,87380,6291456,4096,16384,4194304,116678.0,8.0,0.0,33553008.0,0.0,0.0,116678.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,1.7,35096922,42052,0.0,33554432.0,0.0,34346560.0,0.2494934797286987,36
1674265036.842237,4.309,1172.0,218.0,205.0,32.186492919921875,23310.0,0.0,117.0,8018.0,586.1,142.0,1834616,0,0,1071875475,185,8731,13,1178984448,45056,18,36704067584,33444,4.0,0.0811022219739006,4096,87380,6291456,4096,16384,4194304,215104.0,20.0,33554432.0,0.0,0.0,215104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.7,51676,35095560,33554432.0,0.0,34603008.0,0.0,0.0,0.0,10.0,6627.0,0.0,7724.0,0.0,0,23400.0,0.0,0,0,0,0,1123524,1064547212,532,143239,46256128,1064665088,19,36841304064,36672,21.0,0.0889301723545892,4096,87380,6291456,4096,16384,4194304,116375.0,8.0,0.0,33554432.0,0.0,0.0,116375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,1.7,35094970,44308,0.0,33553008.0,0.0,33977320.0,0.2519640326499939,36
1674265037.842484,4.423,1145.3,218.0,205.0,32.093971252441406,23220.0,0.0,117.0,6948.0,571.0,121.0,1739048,0,0,1105429907,185,8987,13,1212538880,45056,18,36704067584,33444,3.0,0.0811022219739006,4096,87380,6291456,4096,16384,4194304,214244.0,20.0,33554432.0,0.0,0.0,214244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.7,53258,35096598,33554432.0,0.0,34078720.0,0.0,0.0,0.0,10.0,6627.0,0.0,7263.0,0.0,0,23192.0,0.0,0,0,0,0,1124223,1098298847,534,147635,46256128,1098424320,19,36841304064,37184,19.0,0.0901717803455783,4096,87380,6291456,4096,16384,4194304,116703.0,8.0,0.0,33553152.0,0.0,0.0,116703.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,1.7,35096592,39772,0.0,33554432.0,0.0,34437784.0,0.2519100904464721,36
1674265038.843502,4.842,1047.8,219.0,205.0,32.319061279296875,23355.0,0.0,117.0,6679.0,523.9,72.0,1798416,0,0,1139377555,185,9246,13,1246093312,49152,18,36704067584,33480,4.0,0.081189522535767,4096,87380,6291456,4096,16384,4194304,214145.0,20.0,33554432.0,0.0,0.0,214145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,714.0,0.0,454.0,1.0,0.0,0.0,0.0,0.0,0.0,454.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.7,55432,35095560,33554432.0,0.0,33685504.0,0.0,0.0,0.0,10.0,6627.0,0.0,6599.0,0.0,0,23428.0,0.0,0,0,0,0,1124223,1132092271,534,151977,46256128,1132224512,19,36841304064,37184,19.9,0.0901717803455783,4096,87380,6291456,4096,16384,4194304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.7,35091146,42412,0.0,33549184.0,0.0,34206104.0,0.2505075931549072,36
1674265039.844542,4.813,1054.2,219.0,205.0,32.723670959472656,23760.0,0.0,117.0,7353.0,527.1,135.0,1563840,0,0,1173456275,185,9506,13,1279647744,49152,18,36704067584,33480,6.0,0.081189522535767,4096,87380,6291456,4096,16384,4194304,213621.0,20.0,33554432.0,0.0,0.0,213621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.7,38356,35108002,33554432.0,0.0,35258368.0,0.0,0.0,0.0,10.0,6627.0,0.0,7629.0,0.0,0,23575.0,0.0,0,0,0,0,1124922,1166260727,536,156676,46256128,1166401536,19,36841304064,37185,21.0,0.0901742053611857,4096,87380,6291456,4096,16384,4194304,116876.0,8.0,0.0,33550464.0,0.0,0.0,116876.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,1.7,35096658,41170,0.0,33554432.0,0.0,34339320.0,0.2548769116401672,36
1674265040.845596,4.587,1106.1,219.0,205.0,32.31353759765625,23400.0,0.0,117.0,6720.0,553.1,135.0,1563840,0,0,1207403923,185,9765,13,1313202176,49152,18,36704067584,33480,4.0,0.081189522535767,4096,87380,6291456,4096,16384,4194304,216861.0,20.0,33554432.0,0.0,0.0,216861.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.7,45112,35095716,33554432.0,0.0,34340864.0,0.0,0.0,0.0,10.0,6627.0,0.0,6385.0,0.0,0,23405.0,0.0,0,0,0,0,1125621,1200240943,538,160758,46256128,1200386048,19,36841304064,37200,20.0,0.0902105805952967,4096,87380,6291456,4096,16384,4194304,131485.0,9.0,0.0,37748736.0,0.0,0.0,131485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,1.7,39483594,46332,0.0,37748736.0,0.0,34730280.0,0.252934992313385,36
1674265041.846647,4.991,1016.4,219.0,205.0,32.68638610839844,23625.0,0.0,117.0,5954.0,508.3,90.0,1889640,0,0,1242006931,185,10029,13,1346756608,49152,18,36704067584,33480,4.0,0.081189522535767,4096,87380,6291456,4096,16384,4194304,214891.0,20.0,33554432.0,0.0,0.0,214891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.7,45112,35095716,33554432.0,0.0,34340864.0,0.0,0.0,0.0,10.0,6627.0,0.0,5974.0,0.0,0,23715.0,0.0,0,0,0,0,1125621,1234434015,538,164799,46256128,1234583552,19,36841304064,37200,19.0,0.0902105805952967,4096,87380,6291456,4096,16384,4194304,116737.0,8.0,0.0,33554432.0,0.0,0.0,116737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.0,0.0,454.0,1.0,0.0,0.0,0.0,0.0,0.0,454.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,1.7,35097186,42460,0.0,33554432.0,0.0,34473984.0,0.2548769116401672,36
1674265042.847675,4.848,1046.5,219.0,205.0,32.54829406738281,23580.0,0.0,117.0,6945.0,523.3,100.0,1578320,0,0,1275823507,185,10287,13,1380311040,49152,18,36704067584,33480,3.0,0.081189522535767,4096,87380,6291456,4096,16384,4194304,230134.0,30.0,37748736.0,0.0,0.0,230134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.7,50278,35096800,33554432.0,0.0,34340864.0,0.0,0.0,0.0,10.0,6627.0,0.0,7210.0,0.0,0,23535.0,0.0,0,0,0,0,1125621,1268586744,538,169135,46256128,1268736000,19,36841304064,37712,20.0,0.0914521885862857,4096,87380,6291456,4096,16384,4194304,116575.0,8.0,0.0,33554432.0,0.0,0.0,116575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,1.7,35097718,44056,0.0,33554432.0,0.0,34859152.0,0.2543914318084717,36
1674265043.848741,4.919,1031.4,219.0,205.0,32.57591247558594,23580.0,0.0,117.0,5769.0,515.7,90.0,1563840,0,0,1309902227,185,10547,13,1413865472,49152,18,36704067584,33480,4.0,0.081189522535767,4096,87380,6291456,4096,16384,4194304,306953.0,20.0,46137344.0,0.0,0.0,306953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.7,50224,35095494,33554432.0,0.0,34865152.0,0.0,0.0,0.0,10.0,6627.0,0.0,5402.0,0.0,0,23736.0,0.0,0,0,0,0,1125621,1302904344,538,172952,46256128,1303052288,19,36841304064,37712,18.0,0.0914521885862857,4096,87380,6291456,4096,16384,4194304,116475.0,8.0,0.0,33554432.0,0.0,0.0,116475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,1.7,35096988,42646,0.0,33554432.0,0.0,34602856.0,0.2544561624526977,36
1674265044.849785,4.88,1039.6,219.0,205.0,32.37567901611328,23490.0,0.0,117.0,7038.0,519.9,135.0,1694160,0,0,1343980947,185,10807,13,1447419904,49152,18,36704067584,33480,3.0,0.081189522535767,4096,87380,6291456,4096,16384,4194304,216203.0,20.0,33554432.0,0.0,0.0,216203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.7,54358,35095890,33554432.0,0.0,34603008.0,0.0,0.0,0.0,10.0,6627.0,0.0,7088.0,0.0,0,23334.0,0.0,0,0,0,0,1126320,1336788992,540,177431,46256128,1336946688,19,36841304064,37715,20.0,0.0914594636331079,4096,87380,6291456,4096,16384,4194304,131448.0,9.0,0.0,37748736.0,0.0,0.0,131448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,1.7,39484254,44980,0.0,33554432.0,0.0,34854808.0,0.253528356552124,36
1674265045.850837,4.557,1113.4,219.0,205.0,32.41710662841797,23445.0,0.0,117.0,7264.0,556.7,105.0,1585560,0,0,1377928595,185,11066,13,1480974336,49152,18,36704067584,33480,4.0,0.081189522535767,4096,87380,6291456,4096,16384,4194304,214143.0,20.0,33554432.0,0.0,0.0,214143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.7,55234,35095686,33554432.0,0.0,34865152.0,0.0,0.0,0.0,10.0,6627.0,0.0,7349.0,0.0,0,23535.0,0.0,0,0,0,0,1126320,1370864776,540,182137,46256128,1371021312,19,36841304064,37715,20.0,0.0914594636331079,4096,87380,6291456,4096,16384,4194304,116214.0,8.0,0.0,33554432.0,0.0,0.0,116214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,1.7,35096988,43158,0.0,37748736.0,0.0,34468192.0,0.252934992313385,36
1674265046.851888,4.918,1031.6,219.0,205.0,32.1478271484375,23265.0,0.0,117.0,7834.0,515.8,90.0,1563840,0,0,1411614099,185,11323,13,1514528768,49152,18,36704067584,33480,3.0,0.081189522535767,4096,87380,6291456,4096,16384,4194304,214915.0,20.0,33554432.0,0.0,0.0,214915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.7,41092,35095890,33554432.0,0.0,33947648.0,0.0,0.0,0.0,10.0,6627.0,0.0,7539.0,0.0,0,23400.0,0.0,0,0,0,0,1126320,1404614760,540,186517,46256128,1404776448,19,36841304064,37715,20.0,0.0914594636331079,4096,87380,6291456,4096,16384,4194304,116718.0,8.0,0.0,33554432.0,0.0,0.0,116718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,1.7,35094058,41098,0.0,33551592.0,0.0,34537696.0,0.2514785528182983,36
1674265047.852941,4.55,1114.9,219.0,205.0,32.75267028808594,23760.0,0.0,117.0,7272.0,557.6,132.0,1754976,0,0,1446086035,185,11586,13,1548083200,49152,18,36704067584,33480,4.0,0.081189522535767,4096,87380,6291456,4096,16384,4194304,215354.0,20.0,33554432.0,0.0,0.0,215354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.7,62200,35095560,33554432.0,0.0,34734080.0,0.0,0.0,0.0,10.0,6627.0,0.0,7380.0,0.0,0,23445.0,0.0,0,0,0,0,1126320,1438696537,540,190749,46256128,1438867456,19,36841304064,38227,22.0,0.0927010716240969,4096,87380,6291456,4096,16384,4194304,117119.0,8.0,0.0,33551592.0,0.0,0.0,117119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,1.7,35096766,41812,0.0,33554432.0,0.0,34277056.0,0.2534204721450805,36
1674265301.738127,4.706,763.1,155.0,205.0,25.926780700683597,18810.0,0.0,123.0,6595.0,381.5,99.0,990432,0,0,71009137,185,1093,13,130637824,36864,20,36840390656,34365,4.0,0.0833356613483164,4096,87380,6291456,4096,16384,4194304,309813.0,30.0,41943040.0,0.0,0.0,309813.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.6,31768,21935520,41943040.0,0.0,33292288.0,0.0,4.0,57.9,10.0,5895.0,0.0,6604.0,0.0,0,18945.0,29.0,0,0,0,0,1116493,65770980,513,8841,45985792,65835008,19,36909465600,33875,19.0,0.0821474037006902,4096,87380,6291456,4096,16384,4194304,101975.0,7.0,0.0,29360128.0,0.0,0.0,101975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537.0,0.0,5749.0,17.0,0.0,399.0,1950.0,0.0,1090.0,0.0,5.0,0.0,12.0,0.0,0.0,0.0,8.8,1.6,30718498,46766,0.0,29360128.0,0.0,19175656.0,0.2053579688072204,36
1674265302.739193,5.348,680.1,157.0,206.0,25.178321838378903,18225.0,0.0,123.0,6227.0,340.1,89.0,975952,0,0,97878897,185,1298,13,172580864,36864,20,36840390656,34365,3.0,0.0833356613483164,4096,87380,6291456,4096,16384,4194304,154454.0,15.0,20971520.0,0.0,0.0,154454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.6,56846,43869668,41943040.0,0.0,28049408.0,0.0,4.0,57.9,10.0,5895.0,0.0,6299.0,0.0,0,18315.0,29.0,0,0,0,0,1116493,92154988,513,12432,45985792,92221440,19,36909465600,33875,19.0,0.0821474037006902,4096,87380,6291456,4096,16384,4194304,87415.0,6.0,0.0,25162104.0,0.0,0.0,87415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,1.6,30705342,37476,0.0,25162104.0,0.0,29371232.0,0.1975902915000915,36
1674265303.74027,4.881,759.3,160.0,205.0,25.59950256347656,18540.0,0.0,123.0,5848.0,379.7,91.0,1369808,0,0,124617585,185,1502,13,193552384,36864,20,36840390656,33632,3.0,0.0815581249080919,4096,87380,6291456,4096,16384,4194304,308582.0,30.0,41943040.0,0.0,0.0,308582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.6,49568,43869602,20971520.0,0.0,27262976.0,0.0,4.0,57.9,10.0,5895.0,0.0,5771.0,0.0,0,18450.0,29.0,0,0,0,0,1117229,119003993,514,16077,46120960,119074816,19,36909465600,34388,17.0,0.0833914367072866,4096,87380,6291456,4096,16384,4194304,101793.0,7.0,0.0,29357928.0,0.0,0.0,101793.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,1.6,26320190,32084,0.0,29357928.0,0.0,27010992.0,0.1990467309951782,36
1674265304.741328,4.818,769.3,160.0,205.0,25.47936248779297,18450.0,0.0,123.0,6246.0,384.7,90.0,1042560,0,0,151487345,185,1707,13,235495424,36864,20,36840390656,33632,3.0,0.0815581249080919,4096,87380,6291456,4096,16384,4194304,156497.0,30.0,20971520.0,0.0,0.0,156497.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.6,18118,21935256,41943040.0,0.0,26869760.0,0.0,4.0,57.9,10.0,5895.0,0.0,6377.0,0.0,0,18535.0,29.0,0,0,0,0,1117229,145716697,514,19819,46120960,145788928,19,36909465600,34388,20.0,0.0833914367072866,4096,87380,6291456,4096,16384,4194304,87624.0,6.0,0.0,25165824.0,0.0,0.0,87624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,1.6,26322456,31848,0.0,25165824.0,0.0,26896600.0,0.2000176906585693,36
